obj_id,subj,trial,syll,series,max_f0,min_f0,duration,condition
101_07,101,07,mE,35,186.73501729610632,172.4093530142481,120,nc
101_07,101,07,Rje~,45,234.66594001824197,171.2746529721998,260,nc
101_07,101,07,na,55,224.14208861061473,190.95544865805917,89.99999999999997,nc
101_07,101,07,la,65,190.95544865805917,153.9677059275462,89.99999999999986,nc
101_07,101,07,ba~k,75,161.0553002249815,150.23786932456676,320.00000000000006,nc
119_13,119,13,pER,5,313.4382580064579,254.5902968767645,158.06496685423622,dn
119_13,119,13,sOn,15,278.43783842547236,254.58250312667238,242.4178351694124,dn
119_13,119,13,n@,25,254.58250312667238,226.8361713482059,91.12787234470687,dn
119_13,119,13,li,35,226.8361713482059,211.91069883568778,115.01576121176527,dn
119_13,119,13,Rje~,45,280.5254674289745,210.2958566064019,297.2715059011781,dn
119_13,119,13,puR,55,278.3714156864117,225.75333802594568,117.66997108588306,dn
119_13,119,13,sa,65,225.75333802594568,195.9917977398674,184.02521793882443,dn
119_13,119,13,klas,75,200.20856494828593,175.61119696603922,265.3408346430961,dn
117_22,117,22,le,5,252.5869791283771,222.57226373223997,110.00000000000001,negob
117_22,117,22,Za~,15,251.19660588650595,219.07173975085524,180,negob
117_22,117,22,n@,25,249.66913919750044,219.37152225723938,130,negob
117_22,117,22,ma~Z,35,233.19649578699892,207.34272598398687,310,negob
117_22,117,22,Rje~,45,244.12124852371383,208.1517615856949,259.9999999999999,negob
117_22,117,22,l@,55,243.16888918417584,218.66266069930944,119.99999999999989,negob
117_22,117,22,swaR,65,219.77910325645348,219.54083205685956,460.00000000000017,negob
124_14,124,14,pER,5,457.05002684312853,187.55804660107054,131.52163929373967,dn
124_14,124,14,sOn,15,525.3491700703746,242.747334502895,219.18807436433173,dn
124_14,124,14,n@,25,242.747334502895,177.23416151510372,109.99999999999999,dn
124_14,124,14,ma~Z,35,177.23416151510372,164.77186607065212,219.99999999999997,dn
124_14,124,14,Rje~,45,228.65133895443745,161.44464610111623,180.00000000000006,dn
124_14,124,14,pa~,55,228.4005082700605,174.53066275873178,139.99999999999991,dn
124_14,124,14,da~,65,204.06929014253583,168.1879212273236,219.99999999999997,dn
124_14,124,14,9~,75,216.77342499973187,204.06929014253583,30.00000000000003,dn
124_14,124,14,mwa,85,237.25803405792357,197.89261382024455,199.99999999999994,dn
110_02,110,02,pER,5,132.39328085896773,123.54050092147233,126.52664844231542,nc
110_02,110,02,sOn,15,144.80347850988343,127.75015727494466,240,nc
110_02,110,02,n@,25,127.75015727494466,112.1690674476278,100.00000000000003,nc
110_02,110,02,bwa,35,118.2361028649879,109.9288489912458,140,nc
110_02,110,02,Rje~,45,133.49532826539746,113.86997897385326,219.99999999999997,nc
110_02,110,02,da~,55,132.11213759196247,111.89836795953946,109.99999999999999,nc
110_02,110,02,le,65,111.89836795953946,106.87137716816373,69.99999999999996,nc
110_02,110,02,swa,75,109.384918573178,106.64718819880088,209.99999999999997,nc
110_02,110,02,Re,85,117.07786538158473,109.30383139420746,119.99999999999989,nc
113_23,113,23,Zy,5,219.641095282802,127.49264932678099,170,negob
113_23,113,23,lje~,15,235.09173000705135,192.63803818298445,140,negob
113_23,113,23,n@,25,233.81989222812604,208.0306015901097,99.99999999999997,negob
113_23,113,23,mE,35,208.0306015901097,197.13453904150663,110.00000000000004,negob
113_23,113,23,Rje~,45,235.22457645777598,197.9838894646801,179.99999999999994,negob
113_23,113,23,d@,55,230.10985102065155,209.67845441288713,90.00000000000009,negob
113_23,113,23,ko,65,234.84849384758226,196.44207066398238,139.99999999999991,negob
113_23,113,23,te,75,250.0581419112616,191.93713560693772,150.00000000000003,negob
113_23,113,23,puR,85,234.3891299566794,202.42554599061162,169.99999999999994,negob
113_23,113,23,lav,95,204.13968462793187,187.04832735319926,219.99999999999997,negob
113_23,113,23,niR,105,236.53699649009266,186.9591661120498,290.00000000000006,negob
123_10,123,10,pER,5,117.47607805257759,111.65879599321596,80.30814380978728,dn
123_10,123,10,sOn,15,152.34329645429088,102.17389920258398,219.14453310413361,dn
123_10,123,10,n@,25,102.17389920258398,76.74639158261175,80.00000000000001,dn
123_10,123,10,bwa,35,77.90625012505038,75.91153455871554,150.00000000000003,dn
123_10,123,10,Rje~,45,126.24429703681834,77.90625012505038,209.99999999999997,dn
123_10,123,10,da~,55,125.76804401937812,102.73161441896295,99.99999999999997,dn
123_10,123,10,le,65,102.73161441896295,92.0600315876475,79.99999999999996,dn
123_10,123,10,swa,75,92.0600315876475,86.19436690553637,170.00000000000003,dn
123_10,123,10,Re,85,105.46006993710078,88.8113387800478,129.9999999999999,dn
125_14,125,14,pER,5,210.33834873416177,197.04621643555413,86.3795797479167,dn
125_14,125,14,sOn,15,229.54165367320883,202.60114896786706,208.33199207810992,dn
125_14,125,14,n@,25,223.01566472962278,194.1065371214881,80.00000000000001,dn
125_14,125,14,ma~Z,35,194.1065371214881,181.31363919485074,229.99999999999997,dn
125_14,125,14,Rje~,45,246.95184320567347,191.95342195258166,229.99999999999997,dn
125_14,125,14,pa~,55,308.2904024183731,188.56704432135746,140,dn
125_14,125,14,da~,65,188.56704432135746,177.25091505319028,130,dn
125_14,125,14,9~,75,177.35019257938345,176.7692999333795,59.99999999999983,dn
125_14,125,14,mwa,85,191.88721400224358,170.89421271476155,160.00000000000014,dn
121_01,121,01,pER,5,423.4912713337353,235.48231808763992,150,nc
121_01,121,01,sOn,15,533.2126253962825,242.90907927458187,230.00000000000003,nc
121_01,121,01,nEm,35,242.90907927458187,133.6879126137397,199.99999999999994,nc
121_01,121,01,Rje~,45,204.22652379903198,188.42226380999435,240,nc
121_01,121,01,i,55,191.04701838218847,186.9568449058693,30.00000000000003,nc
121_01,121,01,si,65,458.9895208238476,144.4686767258894,309.99999999999983,nc
126_20,126,20,maR,5,116.31045233626433,111.35559954773686,260,negob
126_20,126,20,la,15,145.30633928600432,116.22874517097792,169.99999999999997,negob
126_20,126,20,n@,25,145.4668679707062,110.90502232652517,129.99999999999994,negob
126_20,126,20,fE,35,110.90502232652517,104.87122563319957,190.00000000000006,negob
126_20,126,20,Rje~,45,139.59748384418705,106.07376356352532,249.9999999999999,negob
126_20,126,20,l@,55,136.2606523241761,100.33037094573372,100.00000000000009,negob
126_20,126,20,di,65,117.6278261453258,95.51179803363773,209.99999999999997,negob
126_20,126,20,ma~S,75,95.51179803363773,80.56841555249356,419.99999999999994,negob
100_20,100,20,maR,5,202.62371927233048,115.16692698165348,230,negob
100_20,100,20,la,15,214.8246135446205,191.76219084215748,140,negob
100_20,100,20,n@,25,218.63531711067,169.41960469778883,130,negob
100_20,100,20,fE,35,197.16914716403747,140.3204018752304,189.99999999999994,negob
100_20,100,20,Rje~,45,197.44920366794102,130.58739463749419,299.99999999999994,negob
100_20,100,20,l@,55,196.52307083462813,164.83808248892774,100.00000000000009,negob
100_20,100,20,di,65,164.83808248892774,143.0419117353302,179.99999999999994,negob
100_20,100,20,ma~S,75,433.1958385467547,122.80444875764294,500,negob
109_29,109,29,pER,5,118.1991935100524,111.58806796346924,110.00000000000001,negsub
109_29,109,29,sOn,15,132.3018460867509,106.36097808605953,240,negsub
109_29,109,29,n@,25,106.36097808605953,99.58257104796735,99.99999999999997,negsub
109_29,109,29,li,35,101.94697505653988,99.54738063288242,90.00000000000009,negsub
109_29,109,29,sa,45,115.06355885743926,98.38870741573211,199.99999999999994,negsub
109_29,109,29,a~,55,98.38870741573211,87.22740223522791,99.99999999999997,negsub
109_29,109,29,Ze,65,89.84998273178238,86.32907013956769,109.99999999999999,negsub
109_29,109,29,ne,75,89.38363131446638,85.30782109362552,130,negsub
109_29,109,29,Ral,85,86.74442767797586,83.52528287496541,189.99999999999994,negsub
113_20,113,20,maR,5,236.9252864488368,213.8851751077567,150,negob
113_20,113,20,la,15,237.7788181535377,221.84695572891988,120,negob
113_20,113,20,n@,25,238.35317719229425,210.17629245748003,120,negob
113_20,113,20,fE,35,243.56991976661553,207.1459158517663,150.00000000000009,negob
113_20,113,20,Rje~,45,231.87565102447607,206.74995425313142,195.27310551259825,negob
113_20,113,20,l@,55,230.56839110409737,214.22978324790958,91.44899279899299,negob
113_20,113,20,di,65,224.5735917929532,206.33691520542084,143.2779016884086,negob
113_20,113,20,ma~S,75,229.19175215528256,175.40606602577313,409.99999999999994,negob
117_28,117,28,pER,5,255.86616559003434,234.8092803222644,128.69547307864164,negsub
117_28,117,28,sOn,15,270.8734133135542,246.28754154982698,240,negsub
117_28,117,28,n@,25,246.28754154982698,217.21902070501437,90.00000000000003,negsub
117_28,117,28,fE,35,260.07933661697643,219.18084708260895,149.99999999999997,negsub
117_28,117,28,sa,45,252.69032422355346,224.0106236870234,170.00000000000003,negsub
117_28,117,28,l@,55,229.2524247314361,218.00004463241328,69.99999999999996,negsub
117_28,117,28,di,65,218.00004463241328,207.16550496216652,169.99999999999994,negsub
117_28,117,28,ma~S,75,497.59160021208885,202.11982805530528,409.99999999999994,negsub
112_07,112,07,pER,5,475.1117288241196,415.9934071825863,136.21990616036456,nc
112_07,112,07,sOn,15,444.32333525905574,239.474553192493,188.29340833891473,nc
112_07,112,07,n@,25,239.474553192493,207.1616005235873,90.00000000000003,nc
112_07,112,07,mE,35,207.1616005235873,193.41009970297867,110.00000000000004,nc
112_07,112,07,Rje~,45,234.30709497037674,192.20873850787459,199.99999999999994,nc
112_07,112,07,na,55,235.76895603393893,200.97959432814224,99.99999999999997,nc
112_07,112,07,la,65,200.97959432814224,183.7340244103974,89.99999999999997,nc
112_07,112,07,ba~k,75,194.24413996773757,175.92753552738546,309.99999999999994,nc
102_05,102,05,pER,5,210.05031964977533,184.1797624401497,112.7171729020156,nc
102_05,102,05,sOn,15,184.1797624401497,107.51859248133638,210.00000000000003,nc
102_05,102,05,n@,25,107.51859248133638,96.96178959114174,110.00000000000004,nc
102_05,102,05,li,35,190.60925369613315,97.80073572790543,139.99999999999991,nc
102_05,102,05,Rje~,45,219.76054022825207,182.7434253196416,200.00000000000006,nc
102_05,102,05,a~,55,218.64842385063363,194.48608866666484,79.99999999999996,nc
102_05,102,05,e,65,194.48608866666484,153.55160938639563,99.99999999999997,nc
102_05,102,05,te,75,153.55160938639563,153.54907715664342,189.99999999999994,nc
117_02,117,02,pEr,5,519.6846085043682,242.35092126759906,150,nc
117_02,117,02,sOn,15,494.1268757815825,248.34981404455726,250,nc
117_02,117,02,n@,25,248.34981404455726,221.01607981520206,110.00000000000004,nc
117_02,117,02,bwa,35,222.4478114890812,206.57207204546987,140,nc
117_02,117,02,Rje~,45,242.7550057355847,208.49272286323094,289.99999999999994,nc
117_02,117,02,da~,55,236.47868986461097,218.97075558413138,120,nc
117_02,117,02,le,65,218.97075558413138,215.55370416195785,109.99999999999987,nc
117_02,117,02,swa,75,215.65199239296336,118.04070964347504,219.99999999999997,nc
117_02,117,02,Re,85,290.5026089417093,118.28204509935408,190.00000000000017,nc
126_05,126,05,pER,5,125.7669530045412,124.95187079088183,114.45986441543756,nc
126_05,126,05,sOn,15,130.2871956020177,125.7669530045412,242.80604083552947,nc
126_05,126,05,n@,25,129.8064243992018,103.43835558678443,198.68200762401534,nc
126_05,126,05,li,35,103.43835558678443,95.01838731419518,123.2644693704712,nc
126_05,126,05,Rje~,45,120.64783151574383,93.70179925572435,218.0535230055135,nc
126_05,126,05,a~,55,119.22470164168286,98.4374198438631,109.99999999999987,nc
126_05,126,05,e,65,105.93025746398963,103.28360457744739,39.999999999999815,nc
126_05,126,05,te,75,105.74157765831741,105.74157765831741,240.00000000000023,nc
125_03,125,03,pER,5,527.7225332763453,216.93379830296166,116.63426388848445,nc
125_03,125,03,sOn,15,504.984967023781,233.99345178612856,190,nc
125_03,125,03,n@,25,233.99345178612856,196.9723480923894,100.00000000000003,nc
125_03,125,03,di,35,212.91198758294894,187.07316043877967,130,nc
125_03,125,03,Rje~,45,201.75361663261168,185.88102764745216,189.99999999999994,nc
125_03,125,03,pa~,55,225.24843003547565,181.37925563647926,120,nc
125_03,125,03,da~,65,181.37925563647926,178.11393090083206,90.00000000000009,nc
125_03,125,03,le,75,179.9878168617208,175.14145393400815,109.99999999999987,nc
125_03,125,03,Re,85,193.91138625712003,177.16703021091084,99.99999999999987,nc
125_03,125,03,y,95,177.44729048080248,175.62893911004366,40.000000000000036,nc
125_03,125,03,njo~,105,179.68920381284414,172.66917924721008,219.99999999999997,nc
107_19,107,19,a,5,192.24736499415118,190.5379351889755,30,negob
107_19,107,19,lin,15,233.30628326758801,192.24736499415118,200,negob
107_19,107,19,n@,25,225.62883922226567,176.5687228386546,109.99999999999999,negob
107_19,107,19,di,35,180.62754851513853,163.4176376443144,150.00000000000003,negob
107_19,107,19,Rje~,45,218.24879876685696,119.52075106992021,199.99999999999994,negob
107_19,107,19,pa~,55,196.33306107166203,175.32492041660342,109.99999999999999,negob
107_19,107,19,da~,65,176.48695685435817,172.86257201681735,100.00000000000009,negob
107_19,107,19,le,75,176.31527539652492,153.9214944855772,99.99999999999987,negob
107_19,107,19,kuR,85,153.9214944855772,82.03630186479296,379.9999999999999,negob
121_17,121,17,nO,5,247.6594696570975,224.7725843457208,90,negob
121_17,121,17,El,15,284.45795374028785,238.44596942454785,190,negob
121_17,121,17,nEm,35,238.44596942454785,202.862413894497,250.00000000000006,negob
121_17,121,17,Rje~,45,265.1332672770019,189.02312005525073,240,negob
121_17,121,17,a~,55,259.1998600801399,199.01145554169125,120,negob
121_17,121,17,s@,65,231.68190782800056,196.83185422214112,189.99999999999994,negob
121_17,121,17,mO,75,196.83185422214112,187.33502174782026,59.99999999999983,negob
121_17,121,17,ma~,85,199.23520899790716,186.65094015382093,140.0000000000001,negob
126_30,126,30,pER,5,125.72689536729472,121.58137304508459,120.9254249799745,negsub
126_30,126,30,sOn,15,137.60447305835444,123.90247133461017,270,negsub
126_30,126,30,n@,25,123.90247133461017,113.26939088391757,70,negsub
126_30,126,30,ma~Z,35,113.26939088391757,103.49787041773169,199.99999999999994,negsub
126_30,126,30,sa,45,123.56384536844949,109.70077257835965,200.00000000000006,negsub
126_30,126,30,l@,55,116.39354139216037,100.9351666114069,79.99999999999996,negsub
126_30,126,30,swaR,65,100.9351666114069,76.52981664032272,570,negsub
110_13,110,13,pER,5,141.20216053082703,133.1352547778792,129.99999999999997,dn
110_13,110,13,sOn,15,158.88000910790532,137.73285794270421,240.00000000000006,dn
110_13,110,13,n@,25,137.73285794270421,123.26370701400847,79.99999999999996,dn
110_13,110,13,li,35,123.26370701400847,113.2935346784618,140,dn
110_13,110,13,Rje~,45,136.48037964531383,114.27004500515332,209.99999999999997,dn
110_13,110,13,puR,55,135.4618561036574,116.44165184115982,229.99999999999997,dn
110_13,110,13,l9R,65,116.44165184115982,111.24362829014758,89.99999999999986,dn
110_13,110,13,klas,75,127.9415647555154,109.38280792513336,460.00000000000017,dn
117_27,117,27,pER,5,424.96241614457347,234.8841387540103,128.31675793936225,negsub
117_27,117,27,sOn,15,516.7161425546032,235.70280017804774,278.02771083311535,negsub
117_27,117,27,n@,25,235.70280017804774,225.87659043663336,90.00000000000003,negsub
117_27,117,27,di,35,225.87659043663336,208.95163680884713,199.99999999999994,negsub
117_27,117,27,mo,45,257.2772366071275,213.97478566652654,240,negsub
117_27,117,27,pa~,55,257.86506641917555,222.6895564699272,170.00000000000003,negsub
117_27,117,27,da~,65,235.23344337071825,221.36221766513944,139.99999999999991,negsub
117_27,117,27,y,75,235.04013810113133,208.17217523799178,110.0000000000001,negsub
117_27,117,27,n9R,85,208.17217523799178,189.0664204326372,279.99999999999983,negsub
105_27,105,27,pER,5,213.3420779044778,191.75642220645312,145.89437778926631,negsub
105_27,105,27,sOn,15,218.64787795986484,198.9811507694586,260,negsub
105_27,105,27,n@,25,214.90826052204707,186.32876059899797,120,negsub
105_27,105,27,di,35,186.32876059899797,178.03576807184498,190.00000000000006,negsub
105_27,105,27,mo,45,208.63591417040433,179.5246834471092,120,negsub
105_27,105,27,pa~,55,209.2905012354623,185.44598638999685,169.99999999999994,negsub
105_27,105,27,da~,65,185.44598638999685,172.17511710254303,169.99999999999994,negsub
105_27,105,27,y,75,178.9127845209885,171.58051461112882,120.00000000000011,negsub
105_27,105,27,n9R,85,171.58051461112882,135.48431630157816,379.9999999999999,negsub
119_04,119,04,pER,5,257.2317278476201,239.24882517770456,104.7442457399669,nc
119_04,119,04,sOn,15,280.0022395551188,254.96044799206672,172.370883535233,nc
119_04,119,04,n@,25,262.2049257084674,233.78996778436144,89.99999999999997,nc
119_04,119,04,fE,35,266.91320391027097,221.0619152499705,140,nc
119_04,119,04,Rje~,45,244.23946743312342,214.5744308093519,189.99999999999994,nc
119_04,119,04,d@,55,241.30380079565165,217.28773942857947,110.0000000000001,nc
119_04,119,04,OR,65,549.215969568926,93.96396274593373,309.99999999999994,nc
125_30,125,30,pER,5,217.04612591954134,209.40876084367073,100.54328558204732,negsub
125_30,125,30,sOn,15,252.48901863145136,217.04612591954134,190.00000000000006,negsub
125_30,125,30,n@,25,240.56998956595575,216.61230493197888,60,negsub
125_30,125,30,ma~Z,35,216.61230493197888,179.10655019332674,179.99999999999994,negsub
125_30,125,30,sa,45,180.70071676468652,173.57831310995087,160.00000000000003,negsub
125_30,125,30,l@,55,173.69801073644834,172.71403396699458,70.00000000000006,negsub
125_30,125,30,swaR,65,172.71403396699458,85.4034285480806,379.9999999999998,negsub
102_23,102,23,Zy,5,193.7375655793921,188.28532638897914,129.99999999999997,negob
102_23,102,23,lje~,15,222.6780035032857,188.16311228558095,170.00000000000003,negob
102_23,102,23,n@,25,221.265213500843,182.9122445152331,89.99999999999997,negob
102_23,102,23,mE,35,182.9122445152331,166.08884021042084,140.00000000000006,negob
102_23,102,23,Rje~,45,238.6849275958233,170.08874771804295,217.64020296595388,negob
102_23,102,23,d@,55,239.3634051751496,237.24269446930833,16.366868556420222,negob
102_23,102,23,ko,65,247.16428169846628,206.66397258816582,135.9929284776259,negob
102_23,102,23,te,75,259.87259917997295,200.48001416427178,149.99999999999991,negob
102_23,102,23,puR,85,352.7582799733072,175.41774626747534,169.99999999999994,negob
102_23,102,23,lav,95,175.41774626747534,82.81613383236231,189.99999999999994,negob
102_23,102,23,niR,105,140.02730816747777,78.59264982224562,300.00000000000006,negob
107_29,107,29,pER,5,200.7402170261137,183.27652734348732,92.80611908498442,negsub
107_29,107,29,sOn,15,227.38894054986855,191.0391332588873,203.3864936163604,negsub
107_29,107,29,n@,25,212.02159944981477,179.9785713932326,120,negsub
107_29,107,29,li,35,179.9785713932326,162.70076682308311,80.00000000000001,negsub
107_29,107,29,sa,45,471.6038366735687,170.7887734628481,189.99999999999994,negsub
107_29,107,29,a~,55,200.7235680785843,165.48949979865836,120.00000000000011,negsub
107_29,107,29,Ze,65,171.97139518452096,160.10033845998316,129.9999999999999,negsub
107_29,107,29,ne,75,170.5251970390582,136.69013243949675,120,negsub
107_29,107,29,Ral,85,138.96420207578774,132.02997787385715,270,negsub
109_27,109,27,pER,5,117.00993403394196,113.81936924931969,86.95704734192114,negsub
109_27,109,27,sOn,15,139.2414292451657,117.00993403394196,266.1795890412825,negsub
109_27,109,27,n@,25,120.17469935436708,100.43512314385215,120,negsub
109_27,109,27,di,35,104.93714859643578,97.8150500196519,160.00000000000003,negsub
109_27,109,27,mo,45,125.10727856990027,104.93714859643578,160.00000000000003,negsub
109_27,109,27,pa~,55,122.99949128103049,99.09303499511813,169.99999999999994,negsub
109_27,109,27,da~,65,104.17058827919503,96.78803944475425,120,negsub
109_27,109,27,y,75,115.83132981617801,103.20814170167925,100.00000000000009,negsub
109_27,109,27,n9R,85,103.20814170167925,80.53133357237145,270,negsub
119_30,119,30,pER,5,296.4606331999565,264.50655533865887,121.26314241673752,negsub
119_30,119,30,sOn,15,323.78730393625966,296.4606331999565,174.35304457445125,negsub
119_30,119,30,n@,25,298.3622285961771,272.88163549655064,100.00000000000003,negsub
119_30,119,30,ma~Z,35,557.5758353095249,251.36683001162874,289.99999999999994,negsub
119_30,119,30,sa,45,389.8747978233576,242.43480293791765,150.00000000000003,negsub
119_30,119,30,l@,55,242.43480293791765,212.2806473470535,80.00000000000007,negsub
119_30,119,30,swaR,65,521.1959938198863,189.39735036136076,389.9999999999999,negsub
116_11,116,11,pER,5,276.03136304834925,244.7044509013127,160.0534229808826,dn
116_11,116,11,sOn,15,303.58731663270765,245.99764392483775,240.00000000000006,dn
116_11,116,11,n@,25,245.99764392483775,220.75992638589338,100.00000000000003,dn
116_11,116,11,di,35,220.75992638589338,192.50094732965167,130,dn
116_11,116,11,Rje~,45,212.82632652419812,187.69326849728927,219.99999999999997,dn
116_11,116,11,pa~,55,195.46541133912226,179.58268735304105,149.99999999999991,dn
116_11,116,11,da~,65,191.37871322911357,180.03867649369204,89.99999999999986,dn
116_11,116,11,le,75,180.03867649369204,89.91855903173047,130.0000000000001,dn
116_11,116,11,Re,85,92.25503051911554,89.88130853414184,60.00000000000006,dn
116_11,116,11,y,95,92.00562770377013,89.58900630433683,69.99999999999984,dn
116_11,116,11,njo~,105,179.07955082200337,86.98345745778765,330.00000000000006,dn
126_07,126,07,pER,5,130.9373658550568,121.29390259976655,121.10724718262692,nc
126_07,126,07,sOn,15,136.1979126199307,125.45110341626228,258.47448662111793,nc
126_07,126,07,n@,25,128.7465339265774,116.7905352014975,60,nc
126_07,126,07,mE,35,108.97270461015997,100.20366828105732,109.99999999999999,nc
126_07,126,07,Rje~,45,125.71509879046707,98.80182172559337,190.00000000000006,nc
126_07,126,07,na,55,125.40357721365692,109.1066174703755,120,nc
126_07,126,07,la,65,109.57076873196009,99.82931096740946,99.99999999999987,nc
126_07,126,07,ba~k,75,99.82931096740946,84.22113894983137,349.9999999999999,nc
119_06,119,06,pER,5,443.4584508575163,236.0259928257732,147.50375892410804,nc
119_06,119,06,sOn,15,513.6780718489728,233.3319200264161,194.97651524803078,nc
119_06,119,06,n@,25,233.3319200264161,216.67126722469033,70,nc
119_06,119,06,ma~Z,35,216.67126722469033,184.5056463215942,269.99999999999994,nc
119_06,119,06,Rje~,45,236.70453378282434,212.43941120283313,200.00000000000006,nc
119_06,119,06,i,55,496.67400693233816,189.56435179254342,239.99999999999977,nc
119_06,119,06,si,65,475.9783994510707,330.09690726652093,150.00000000000014,nc
121_32,121,32,pER,5,270.11843534680617,208.4559714394077,116.41904506963968,negsub
121_32,121,32,sOn,15,251.9999401482632,201.363485994686,212.2024502631923,negsub
121_32,121,32,n@,25,201.363485994686,193.19273574125228,90.00000000000003,negsub
121_32,121,32,vwa,35,243.6442439494616,191.11486238907688,139.99999999999997,negsub
121_32,121,32,sa,45,327.66630882768584,243.6442439494616,220.00000000000009,negsub
121_32,121,32,i,55,314.6610277819206,269.8658823105294,59.99999999999994,negsub
121_32,121,32,si,65,269.8658823105294,180.61219513111467,229.99999999999997,negsub
115_19,115,19,a,5,189.9688748514487,186.5177960386446,39.99999999999999,negob
115_19,115,19,lin,15,226.71394236556972,184.69946409726757,200,negob
115_19,115,19,n@,25,211.7126451470101,173.4737559425103,120,negob
115_19,115,19,di,35,176.9512320129194,163.53406326380352,140,negob
115_19,115,19,Rje~,45,211.37692457949333,176.9512320129194,260,negob
115_19,115,19,pa~,55,215.1932091960962,176.89470505383073,150.00000000000003,negob
115_19,115,19,da~,65,176.89470505383073,150.90243553676498,79.99999999999984,negob
115_19,115,19,le,75,156.78153902646397,146.33022484614628,110.0000000000001,negob
115_19,115,19,kuR,85,156.64311630823136,156.64311630823136,329.99999999999983,negob
109_32,109,32,pER,5,116.91970544038963,113.44805660707995,119.44249383469902,negsub
109_32,109,32,sOn,15,115.86815837239698,103.65056203784775,170.00000000000003,negsub
109_32,109,32,n@,25,103.65056203784775,96.46962563764009,79.99999999999996,negsub
109_32,109,32,vwa,35,118.1544537051562,95.87053171854838,120,negsub
109_32,109,32,sa,45,145.86439268275015,118.1544537051562,170.00000000000003,negsub
109_32,109,32,i,55,121.35286793661201,100.35401574978866,89.99999999999997,negsub
109_32,109,32,si,65,100.47793324624794,100.47732888587566,190.00000000000006,negsub
116_12,116,12,pER,5,247.07583047904828,221.42157102805356,131.00238503006656,dn
116_12,116,12,sOn,15,281.6825181229269,247.07583047904828,210.00000000000003,dn
116_12,116,12,n@,25,247.16215661230973,200.4461422252576,89.99999999999997,dn
116_12,116,12,fE,35,215.75191829119316,200.94201034879075,150.00000000000003,dn
116_12,116,12,Rje~,45,208.92436842131417,178.4855788646263,209.99999999999997,dn
116_12,116,12,se,55,192.22339078366298,176.07578245088007,159.99999999999991,dn
116_12,116,12,ZuR,65,183.41011594642268,173.72975477468188,159.99999999999991,dn
116_12,116,12,la,75,218.33437627303815,171.63539299249632,60.00000000000006,dn
127_06,127,06,pER,5,231.8636362263623,210.28463325733276,139.99999999999997,nc
127_06,127,06,sOn,15,277.8760268547099,231.8636362263623,230.00000000000003,nc
127_06,127,06,n@,25,241.68680603362333,217.91188625443237,70,nc
127_06,127,06,ma~Z,35,217.91188625443237,185.14073369186585,229.99999999999991,nc
127_06,127,06,Rje~,45,185.14073369186585,164.49727048183595,220.00000000000009,nc
127_06,127,06,ni,55,211.73352903388582,148.72239634997595,99.99999999999987,nc
127_06,127,06,si,65,571.1510290713331,211.73352903388582,199.99999999999994,nc
105_14,105,14,pER,5,202.13015604257225,188.12212611825882,142.83864753049122,dn
105_14,105,14,sOn,15,217.8999877152887,193.2122575821462,310,dn
105_14,105,14,n@,25,207.86239339955608,186.4058097387888,109.99999999999999,dn
105_14,105,14,ma~Z,35,192.43161008687872,177.0099515269555,280,dn
105_14,105,14,Rje~,45,204.55197337874088,171.95967221114432,240,dn
105_14,105,14,pa~,55,212.30024993565493,176.22024027993183,169.99999999999994,dn
105_14,105,14,da~,65,178.57030149030953,172.44811586182925,229.99999999999997,dn
105_14,105,14,9~,75,178.42411383096646,176.0016152121062,40.000000000000036,dn
105_14,105,14,mwa,85,182.3389395907473,162.40813048517128,189.99999999999994,dn
125_28,125,28,pER,5,211.23838643624688,194.97331962008448,83.71182035898777,negsub
125_28,125,28,sOn,15,260.363145729848,202.04456719602052,224.07791330183747,negsub
125_28,125,28,n@,25,238.16737364178135,198.30767865123337,90.00000000000003,negsub
125_28,125,28,fE,35,198.30767865123337,194.56519073874816,120,negsub
125_28,125,28,sa,45,203.58567541979704,181.10330977623352,160.00000000000003,negsub
125_28,125,28,l@,55,184.1707391951748,179.7315162545352,89.99999999999997,negsub
125_28,125,28,di,65,204.8768981124905,181.73465629538376,150.00000000000003,negsub
125_28,125,28,ma~S,75,209.841194925313,172.07827410360326,309.99999999999983,negsub
126_06,126,06,pER,5,118.99751686672627,113.48336918002597,154.91315681071427,nc
126_06,126,06,sOn,15,126.43057063741522,118.99751686672627,250.00000000000006,nc
126_06,126,06,n@,25,121.09214991964097,107.77181463063467,69.99999999999996,nc
126_06,126,06,ma~Z,35,107.77181463063467,101.09036709887008,240,nc
126_06,126,06,Rje~,45,117.324905991439,106.80453011314957,229.99999999999997,nc
126_06,126,06,i,55,117.65839176753565,111.69854408909057,59.99999999999994,nc
126_06,126,06,si,65,111.69854408909057,98.44271258854403,310.00000000000006,nc
117_13,117,13,pER,5,437.7584176856534,245.29652811020213,160,dn
117_13,117,13,sOn,15,427.10543633372276,247.77908888854097,260,dn
117_13,117,13,n@,25,247.77908888854097,221.44100871959617,120.00000000000006,dn
117_13,117,13,li,35,221.44100871959617,213.1274075091844,169.99999999999994,dn
117_13,117,13,Rje~,45,242.4000126899832,212.1774780844302,279.99999999999994,dn
117_13,117,13,puR,55,244.69734067715848,112.1937009938112,250,dn
117_13,117,13,l9R,65,238.9933124794405,181.5276344905411,90.00000000000009,dn
117_13,117,13,klas,75,606.1170639548194,238.9933124794405,480,dn
